Co-op/Regular,Degree Career,Degree Convocation,Degree Level,Degree Type,Degree Year,Faculty Group,First/All majors,Program Grouping,Visa Status,Number of Degrees
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Computer Science,Canadian,14
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Financial Analysis and Risk Management,International,10
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Financial Analysis and Risk Management,Canadian Permanent Resident,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Financial Analysis and Risk Management,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Information Technology Management,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Mathematical Studies,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Mathematical Studies,Canadian Permanent Resident,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Mathematical Studies,Canadian,10
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Mathematics/Business Administration,International,7
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Mathematics/Business Administration,Canadian,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Pure Mathematics,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Statistics,International,12
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Statistics,Canadian Permanent Resident,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,First majors,Statistics,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Actuarial Science,International,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Actuarial Science,Canadian Permanent Resident,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Combinatorics and Optimization,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Combinatorics and Optimization,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Computer Science,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Computer Science,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Financial Analysis and Risk Management,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Statistics,International,16
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Statistics,Canadian Permanent Resident,10
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,MATH,Secondary majors,Statistics,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Actuarial Science,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Actuarial Science,Canadian,12
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Biology,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Combinatorics and Optimization,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Computer Science,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Drama,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Economics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Economics,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Mathematical Finance,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Mathematical Finance,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Mathematical Optimization,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Mathematics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Statistics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Statistics,Canadian Permanent Resident,6
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,NA,Secondary majors,Statistics,Canadian,17
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,REN,First majors,Social Work,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,REN,First majors,Social Work,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,REN,First majors,Social Work,Canadian,64
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biochemistry,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biochemistry,Canadian Permanent Resident,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biochemistry,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biology,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biology,Canadian,6
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biomedical Sciences,Canadian Permanent Resident,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Biomedical Sciences,Canadian,10
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Chemistry,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Earth Sciences,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Earth Sciences,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Earth Sciences,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Mathematical Physics,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Optometry,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Physics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Psychology,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Psychology,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Science,No Visa Data,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Science,International,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Science,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Science,Canadian,37
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2013,SCI,First majors,Science and Aviation,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Health Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Health Studies,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Kinesiology,Canadian,13
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Recreation and Business,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Recreation and Leisure Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Recreation and Leisure Studies,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Recreation and Sport Business,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Therapeutic Recreation,Canadian,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,First majors,Tourism and Parks Management,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,AHS,Secondary majors,Therapeutic Recreation,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Classical Studies,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Drama,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Economics,International,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Economics,Canadian,8
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,English Language and Literature,Canadian,12
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Fine Arts,Canadian,8
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,French,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,History,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Independent Studies,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Legal Studies,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Legal Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Legal Studies,Canadian,7
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Medieval Studies,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Music,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Peace and Conflict Studies,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Philosophy,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Political Science,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Political Science,Canadian,4
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Psychology,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Psychology,Canadian,19
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Russian and East European Studies,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,"Sexuality, Marriage and Family",Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Social Development Studies,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Sociology,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Spanish,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Speech Communication,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,First majors,Speech Communication,Canadian,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Arts and Business,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Arts and Business,Canadian,14
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Economics,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,English Language and Literature,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Fine Arts,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Gender & Social Justice,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,History,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Legal Studies,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Peace and Conflict Studies,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Political Science,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ARTS,Secondary majors,Political Science,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Environment and Business,International,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Environment and Business,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Environment and Resource Studies,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Environment and Resource Studies,Canadian,8
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Geography and Aviation,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Geography and Environmental Management,Canadian,8
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Geomatics,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,International Development,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,International Development,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Knowledge Integration,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Planning,Canadian Permanent Resident,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,ENV,First majors,Planning,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Actuarial Science,International,16
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Actuarial Science,Canadian Permanent Resident,6
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Actuarial Science,Canadian,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Applied Mathematics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Applied Mathematics,Canadian,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Business Administration and Mathematics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Business Administration and Mathematics,Canadian Permanent Resident,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Business Administration and Mathematics,Canadian,25
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Combinatorics and Optimization,International,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Combinatorics and Optimization,Canadian,2
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Computational Mathematics,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Computational Mathematics,Canadian,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Computer Science,International,13
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Computer Science,Canadian Permanent Resident,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Computer Science,Canadian,34
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Financial Analysis and Risk Management,International,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Financial Analysis and Risk Management,Canadian Permanent Resident,5
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Financial Analysis and Risk Management,Canadian,3
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Mathematical Finance,International,1
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Mathematical Studies,International,8
Regular,Undergraduate,Fall,Honours Undergraduate,Degree,2014,MATH,First majors,Mathematical Studies,Canadian Permanent Resident,3
